assembly_accession	start	end	orientation
GCF_000623215.2	2752289	2753830	-
GCF_000623215.2	3452084	3453625	-
GCF_000623215.2	3970485	3972026	+
GCF_000623215.2	4064894	4066435	+
GCF_000623215.2	4223418	4224959	+
GCF_000623215.2	4266872	4268413	+
GCF_000624655.2	294191	295732	+
GCF_000624655.2	2752286	2753827	-
GCF_000624655.2	3452081	3453622	-
GCF_000624655.2	3970482	3972023	+
GCF_000624655.2	4064892	4066433	+
GCF_000624655.2	4223416	4224957	+
GCF_000624655.2	4266870	4268411	+
GCF_000624315.2	294191	295732	+
GCF_000624315.2	2752289	2753830	-
GCF_000624315.2	3452084	3453625	-
GCF_000624315.2	3970485	3972026	+
GCF_000624315.2	4064898	4066439	+
GCF_000624315.2	4223425	4224966	+
GCF_000624315.2	4266879	4268420	+
GCF_000624295.2	294191	295732	+
GCF_000624295.2	2752289	2753830	-
GCF_000624295.2	3452084	3453625	-
GCF_000624295.2	3970485	3972026	+
GCF_000624295.2	4064898	4066439	+
GCF_000624295.2	4223422	4224963	+
GCF_000624295.2	4266876	4268417	+
GCF_000624915.2	294191	295732	+
GCF_000624915.2	2752288	2753829	-
GCF_000624915.2	3452083	3453624	-
GCF_000624915.2	3970484	3972025	+
GCF_000624915.2	4064896	4066437	+
GCF_000624915.2	4223420	4224961	+
GCF_000624915.2	4266874	4268415	+
GCF_000624895.2	294191	295732	+
GCF_000624895.2	2752285	2753826	-
GCF_000624895.2	3452080	3453621	-
GCF_000624895.2	3970481	3972022	+
GCF_000624895.2	4064891	4066432	+
GCF_000624895.2	4223418	4224959	+
GCF_000624895.2	4266872	4268413	+
GCF_000625235.2	294191	295732	+
GCF_000625235.2	2752286	2753827	-
GCF_000625235.2	3452081	3453622	-
GCF_000625235.2	3970482	3972023	+
GCF_000625235.2	4064891	4066432	+
GCF_000625235.2	4223418	4224959	+
GCF_000625235.2	4266872	4268413	+
GCF_000623235.2	294191	295732	+
GCF_000623235.2	2752289	2753830	-
GCF_000623235.2	3452143	3453684	-
GCF_000623235.2	3970544	3972085	+
GCF_000623235.2	4064954	4066495	+
GCF_000623235.2	4223481	4225022	+
GCF_000623235.2	4266935	4268476	+
GCF_000624635.2	294191	295732	+
GCF_000624635.2	2752288	2753829	-
GCF_000624635.2	3452080	3453621	-
GCF_000624635.2	3970481	3972022	+
GCF_000624635.2	4064890	4066431	+
GCF_000624635.2	4223414	4224955	+
GCF_000624635.2	4266868	4268409	+
GCF_000624615.2	294191	295732	+
GCF_000624615.2	2752286	2753827	-
GCF_000624615.2	3452078	3453619	-
GCF_000624615.2	3970479	3972020	+
GCF_000624615.2	4064889	4066430	+
GCF_000624615.2	4223413	4224954	+
GCF_000624615.2	4266867	4268408	+
GCF_000624515.2	294191	295732	+
GCF_000624515.2	2752289	2753830	-
GCF_000624515.2	3452084	3453625	-
GCF_000624515.2	3970485	3972026	+
GCF_000624515.2	4064895	4066436	+
GCF_000624515.2	4223419	4224960	+
GCF_000624515.2	4266873	4268414	+
GCF_000624495.2	294191	295732	+
GCF_000624495.2	2752286	2753827	-
GCF_000624495.2	3452078	3453619	-
GCF_000624495.2	3970479	3972020	+
GCF_000624495.2	4064888	4066429	+
GCF_000624495.2	4223412	4224953	+
GCF_000624495.2	4266866	4268407	+
GCF_000624475.2	294191	295732	+
GCF_000624475.2	2752286	2753827	-
GCF_000624475.2	3452078	3453619	-
GCF_000624475.2	3970478	3972019	+
GCF_000624475.2	4064892	4066433	+
GCF_000624475.2	4223419	4224960	+
GCF_000624475.2	4266873	4268414	+
GCF_000626555.2	294191	295732	+
GCF_000626555.2	2752289	2753830	-
GCF_000626555.2	3452084	3453625	-
GCF_000626555.2	3970485	3972026	+
GCF_000626555.2	4064895	4066436	+
GCF_000626555.2	4223422	4224963	+
GCF_000626555.2	4266876	4268417	+
GCF_000625615.2	294191	295732	+
GCF_000625615.2	2752289	2753830	-
GCF_000625615.2	3452084	3453625	-
GCF_000625615.2	3970483	3972024	+
GCF_000625615.2	4064896	4066437	+
GCF_000625615.2	4223423	4224964	+
GCF_000625615.2	4266877	4268418	+
GCF_000624935.2	294191	295732	+
GCF_000624935.2	2752289	2753830	-
GCF_000624935.2	3452084	3453625	-
GCF_000624935.2	3970485	3972026	+
GCF_000624935.2	4064894	4066435	+
GCF_000624935.2	4223421	4224962	+
GCF_000624935.2	4266875	4268416	+
GCF_000624555.2	294191	295732	+
GCF_000624555.2	2752289	2753830	-
GCF_000624555.2	3452084	3453625	-
GCF_000624555.2	3970485	3972026	+
GCF_000624555.2	4064898	4066439	+
GCF_000624555.2	4223425	4224966	+
GCF_000624555.2	4266879	4268420	+
GCF_000625595.1	294191	295732	+
GCF_000625595.1	2752286	2753827	-
GCF_000625595.1	3452081	3453622	-
GCF_000625595.1	3970482	3972023	+
GCF_000625595.1	4064891	4066432	+
GCF_000625595.1	4223418	4224959	+
GCF_000625595.1	4266872	4268413	+
GCF_000624835.2	294191	295732	+
GCF_000624835.2	2752289	2753830	-
GCF_000624835.2	3452081	3453622	-
GCF_000624835.2	3970482	3972023	+
GCF_000624835.2	4064891	4066432	+
GCF_000624835.2	4223418	4224959	+
GCF_000624835.2	4266872	4268413	+
GCF_000625775.2	294191	295732	+
GCF_000625775.2	2752289	2753830	-
GCF_000625775.2	3452084	3453625	-
GCF_000625775.2	3970485	3972026	+
GCF_000625775.2	4064898	4066439	+
GCF_000625775.2	4223425	4224966	+
GCF_000625775.2	4266879	4268420	+
GCF_000624575.2	294191	295732	+
GCF_000624575.2	2752289	2753830	-
GCF_000624575.2	3452084	3453625	-
GCF_000624575.2	3970485	3972026	+
GCF_000624575.2	4064897	4066438	+
GCF_000624575.2	4223424	4224965	+
GCF_000624575.2	4266878	4268419	+
GCF_000624735.2	294191	295732	+
GCF_000624735.2	2752289	2753830	-
GCF_000624735.2	3452084	3453625	-
GCF_000624735.2	3970485	3972026	+
GCF_000624735.2	4064897	4066438	+
GCF_000624735.2	4223421	4224962	+
GCF_000624735.2	4266875	4268416	+
GCF_000625195.2	294191	295732	+
GCF_000625195.2	2752426	2753967	-
GCF_000625195.2	3452358	3453899	-
GCF_000625195.2	3970759	3972300	+
GCF_000625195.2	4065171	4066712	+
GCF_000625195.2	4223698	4225239	+
GCF_000625195.2	4267152	4268693	+
GCF_000625755.1	294191	295732	+
GCF_000625755.1	2752288	2753829	-
GCF_000625755.1	3452083	3453624	-
GCF_000625755.1	3970484	3972025	+
GCF_000625755.1	4064896	4066437	+
GCF_000625755.1	4223423	4224964	+
GCF_000625755.1	4266877	4268418	+
GCF_000624875.2	294191	295732	+
GCF_000624875.2	2752289	2753830	-
GCF_000624875.2	3452084	3453625	-
GCF_000624875.2	3970485	3972026	+
GCF_000624875.2	4064897	4066438	+
GCF_000624875.2	4223424	4224965	+
GCF_000624875.2	4266878	4268419	+
GCF_000624775.2	294191	295732	+
GCF_000624775.2	2752286	2753827	-
GCF_000624775.2	3452078	3453619	-
GCF_000624775.2	3970479	3972020	+
GCF_000624775.2	4064889	4066430	+
GCF_000624775.2	4223413	4224954	+
GCF_000624775.2	4266867	4268408	+
GCF_000626435.2	294191	295732	+
GCF_000626435.2	2752231	2753772	-
GCF_000626435.2	3451968	3453509	-
GCF_000626435.2	3970369	3971910	+
GCF_000626435.2	4064781	4066322	+
GCF_000626435.2	4223308	4224849	+
GCF_000626435.2	4266762	4268303	+
GCF_000624855.2	294191	295732	+
GCF_000624855.2	2752289	2753830	-
GCF_000624855.2	3452084	3453625	-
GCF_000624855.2	3970485	3972026	+
GCF_000624855.2	4064897	4066438	+
GCF_000624855.2	4223424	4224965	+
GCF_000624855.2	4266878	4268419	+
GCF_000624995.2	294191	295732	+
GCF_000624995.2	2752289	2753830	-
GCF_000624995.2	3452084	3453625	-
GCF_000624995.2	3970485	3972026	+
GCF_000624995.2	4064897	4066438	+
GCF_000624995.2	4223561	4225102	+
GCF_000624995.2	4267015	4268556	+
GCF_000624755.2	294191	295732	+
GCF_000624755.2	2752289	2753830	-
GCF_000624755.2	3452081	3453622	-
GCF_000624755.2	3970482	3972023	+
GCF_000624755.2	4064891	4066432	+
GCF_000624755.2	4223415	4224956	+
GCF_000624755.2	4266869	4268410	+
GCF_000623255.2	294191	295732	+
GCF_000623255.2	2752287	2753828	-
GCF_000623255.2	3452082	3453623	-
GCF_000623255.2	3970483	3972024	+
GCF_000623255.2	4064896	4066437	+
GCF_000623255.2	4223423	4224964	+
GCF_000623255.2	4266877	4268418	+
GCF_000624335.2	294191	295732	+
GCF_000624335.2	2752288	2753829	-
GCF_000624335.2	3452083	3453624	-
GCF_000624335.2	3970484	3972025	+
GCF_000624335.2	4064896	4066437	+
GCF_000624335.2	4223423	4224964	+
GCF_000624335.2	4266877	4268418	+
GCF_000624595.2	294191	295732	+
GCF_000624595.2	2752289	2753830	-
GCF_000624595.2	3452084	3453625	-
GCF_000624595.2	3970485	3972026	+
GCF_000624595.2	4064898	4066439	+
GCF_000624595.2	4223425	4224966	+
GCF_000624595.2	4266879	4268420	+
GCF_000624675.1	294191	295732	+
GCF_000624675.1	2752426	2753967	-
GCF_000624675.1	3452358	3453899	-
GCF_000624675.1	3970759	3972300	+
GCF_000624675.1	4065308	4066849	+
GCF_000624675.1	4223835	4225376	+
GCF_000624675.1	4267289	4268830	+
GCF_000624155.2	294191	295732	+
GCF_000624155.2	2752289	2753830	-
GCF_000624155.2	3452084	3453625	-
GCF_000624155.2	3970485	3972026	+
GCF_000624155.2	4064898	4066439	+
GCF_000624155.2	4223425	4224966	+
GCF_000624155.2	4266879	4268420	+
GCF_000625255.2	294191	295732	+
GCF_000625255.2	2752289	2753830	-
GCF_000625255.2	3452084	3453625	-
GCF_000625255.2	3970485	3972026	+
GCF_000625255.2	4064897	4066438	+
GCF_000625255.2	4223424	4224965	+
GCF_000625255.2	4266878	4268419	+
GCF_000624355.2	294191	295732	+
GCF_000624355.2	2752289	2753830	-
GCF_000624355.2	3452084	3453625	-
GCF_000624355.2	3970485	3972026	+
GCF_000624355.2	4064898	4066439	+
GCF_000624355.2	4223425	4224966	+
GCF_000624355.2	4266879	4268420	+
GCF_000625975.2	294191	295732	+
GCF_000625975.2	2752289	2753830	-
GCF_000625975.2	3452081	3453622	-
GCF_000625975.2	3970482	3972023	+
GCF_000625975.2	4064895	4066436	+
GCF_000625975.2	4223419	4224960	+
GCF_000625975.2	4266873	4268414	+
GCF_000625955.2	294191	295732	+
GCF_000625955.2	2752286	2753827	-
GCF_000625955.2	3452081	3453622	-
GCF_000625955.2	3970482	3972023	+
GCF_000625955.2	4064892	4066433	+
GCF_000625955.2	4223416	4224957	+
GCF_000625955.2	4266870	4268411	+
GCF_000625935.2	294191	295732	+
GCF_000625935.2	2752289	2753830	-
GCF_000625935.2	3452084	3453625	-
GCF_000625935.2	3970518	3972059	+
GCF_000625935.2	4064930	4066471	+
GCF_000625935.2	4223457	4224998	+
GCF_000625935.2	4266911	4268452	+
GCF_000625915.2	294191	295732	+
GCF_000625915.2	2752289	2753830	-
GCF_000625915.2	3452022	3453563	-
GCF_000625915.2	3970422	3971963	+
GCF_000625915.2	4064835	4066376	+
GCF_000625915.2	4223362	4224903	+
GCF_000625915.2	4266816	4268357	+
GCF_000625895.2	294191	295732	+
GCF_000625895.2	2752288	2753829	-
GCF_000625895.2	3452083	3453624	-
GCF_000625895.2	3970484	3972025	+
GCF_000625895.2	4064897	4066438	+
GCF_000625895.2	4223424	4224965	+
GCF_000625895.2	4266878	4268419	+
GCF_000625875.2	294191	295732	+
GCF_000625875.2	2752289	2753830	-
GCF_000625875.2	3452084	3453625	-
GCF_000625875.2	3970485	3972026	+
GCF_000625875.2	4064898	4066439	+
GCF_000625875.2	4223425	4224966	+
GCF_000625875.2	4266879	4268420	+
GCF_000625815.2	294191	295732	+
GCF_000625815.2	2752289	2753830	-
GCF_000625815.2	3452084	3453625	-
GCF_000625815.2	3970485	3972026	+
GCF_000625815.2	4064898	4066439	+
GCF_000625815.2	4223425	4224966	+
GCF_000625815.2	4266879	4268420	+
GCF_000625795.2	294191	295732	+
GCF_000625795.2	2752226	2753767	-
GCF_000625795.2	3452021	3453562	-
GCF_000625795.2	3970422	3971963	+
GCF_000625795.2	4064835	4066376	+
GCF_000625795.2	4223362	4224903	+
GCF_000625795.2	4266816	4268357	+
GCF_000625635.2	294191	295732	+
GCF_000625635.2	2752289	2753830	-
GCF_000625635.2	3452084	3453625	-
GCF_000625635.2	3970485	3972026	+
GCF_000625635.2	4064895	4066436	+
GCF_000625635.2	4223419	4224960	+
GCF_000625635.2	4266873	4268414	+
GCF_000625335.2	294191	295732	+
GCF_000625335.2	2752289	2753830	-
GCF_000625335.2	3452081	3453622	-
GCF_000625335.2	3970482	3972023	+
GCF_000625335.2	4064891	4066432	+
GCF_000625335.2	4223418	4224959	+
GCF_000625335.2	4266872	4268413	+
GCF_000625315.2	294191	295732	+
GCF_000625315.2	2752289	2753830	-
GCF_000625315.2	3452084	3453625	-
GCF_000625315.2	3970485	3972026	+
GCF_000625315.2	4064895	4066436	+
GCF_000625315.2	4223422	4224963	+
GCF_000625315.2	4266876	4268417	+
GCF_000625715.2	294191	295732	+
GCF_000625715.2	2752289	2753830	-
GCF_000625715.2	3452084	3453625	-
GCF_000625715.2	3970485	3972026	+
GCF_000625715.2	4064897	4066438	+
GCF_000625715.2	4223424	4224965	+
GCF_000625715.2	4266878	4268419	+
GCF_000625395.2	294191	295732	+
GCF_000625395.2	2752289	2753830	-
GCF_000625395.2	3452084	3453625	-
GCF_000625395.2	3970485	3972026	+
GCF_000625395.2	4064894	4066435	+
GCF_000625395.2	4223421	4224962	+
GCF_000625395.2	4266875	4268416	+
GCF_000968775.2	294191	295732	+
GCF_000968775.2	2752289	2753830	-
GCF_000968775.2	3452084	3453625	-
GCF_000968775.2	3970485	3972026	+
GCF_000968775.2	4064897	4066438	+
GCF_000968775.2	4223421	4224962	+
GCF_000968775.2	4266875	4268416	+
GCF_000625675.2	294191	295732	+
GCF_000625675.2	2752288	2753829	-
GCF_000625675.2	3452083	3453624	-
GCF_000625675.2	3970484	3972025	+
GCF_000625675.2	4064896	4066437	+
GCF_000625675.2	4223423	4224964	+
GCF_000625675.2	4266877	4268418	+
GCF_000626015.2	294191	295732	+
GCF_000626015.2	2752289	2753830	-
GCF_000626015.2	3452084	3453625	-
GCF_000626015.2	3970485	3972026	+
GCF_000626015.2	4064899	4066440	+
GCF_000626015.2	4223426	4224967	+
GCF_000626015.2	4266880	4268421	+
GCF_000626035.2	294191	295732	+
GCF_000626035.2	2752286	2753827	-
GCF_000626035.2	3452078	3453619	-
GCF_000626035.2	3970479	3972020	+
GCF_000626035.2	4064889	4066430	+
GCF_000626035.2	4223416	4224957	+
GCF_000626035.2	4266870	4268411	+
GCF_000626055.1	294191	295732	+
GCF_000626055.1	2752288	2753829	-
GCF_000626055.1	3452083	3453624	-
GCF_000626055.1	3970484	3972025	+
GCF_000626055.1	4064897	4066438	+
GCF_000626055.1	4223424	4224965	+
GCF_000626055.1	4266878	4268419	+
GCF_000626075.2	294191	295732	+
GCF_000626075.2	2752288	2753829	-
GCF_000626075.2	3452083	3453624	-
GCF_000626075.2	3970484	3972025	+
GCF_000626075.2	4064898	4066439	+
GCF_000626075.2	4223426	4224967	+
GCF_000626075.2	4266880	4268421	+
GCF_000623055.1	290438	291979	+
GCF_000623055.1	2707527	2709068	-
GCF_000623055.1	3441676	3443217	-
GCF_000623055.1	3960076	3961617	+
GCF_000623055.1	4054490	4056031	+
GCF_000623055.1	4213018	4214559	+
GCF_000623055.1	4256474	4258015	+
GCF_000623075.1	294191	295732	+
GCF_000623075.1	2752289	2753830	-
GCF_000623075.1	3452084	3453625	-
GCF_000623075.1	3970485	3972026	+
GCF_000623075.1	4064898	4066439	+
GCF_000623075.1	4223425	4224966	+
GCF_000623075.1	4266879	4268420	+
GCF_000624175.1	294191	295732	+
GCF_000624175.1	2752289	2753830	-
GCF_000624175.1	3452084	3453625	-
GCF_000624175.1	3970485	3972026	+
GCF_000624175.1	4064898	4066439	+
GCF_000624175.1	4223425	4224966	+
GCF_000624175.1	4266879	4268420	+
GCF_000623095.1	294191	295732	+
GCF_000623095.1	2752289	2753830	-
GCF_000623095.1	3452084	3453625	-
GCF_000623095.1	3970485	3972026	+
GCF_000623095.1	4064898	4066439	+
GCF_000623095.1	4223425	4224966	+
GCF_000623095.1	4266879	4268420	+
GCF_000623115.2	294191	295732	+
GCF_000623115.2	2752289	2753830	-
GCF_000623115.2	3452084	3453625	-
GCF_000623115.2	3970485	3972026	+
GCF_000623115.2	4064898	4066439	+
GCF_000623115.2	4223425	4224966	+
GCF_000623115.2	4266879	4268420	+
GCF_000623135.1	294191	295732	+
GCF_000623135.1	2752289	2753830	-
GCF_000623135.1	3452084	3453625	-
GCF_000623135.1	3970485	3972026	+
GCF_000623135.1	4064898	4066439	+
GCF_000623135.1	4223425	4224966	+
GCF_000623135.1	4266879	4268420	+
GCF_000625415.2	294191	295732	+
GCF_000625415.2	2752287	2753828	-
GCF_000625415.2	3452082	3453623	-
GCF_000625415.2	3970483	3972024	+
GCF_000625415.2	4064895	4066436	+
GCF_000625415.2	4223422	4224963	+
GCF_000625415.2	4266876	4268417	+
GCF_000625435.2	294191	295732	+
GCF_000625435.2	2752289	2753830	-
GCF_000625435.2	3452084	3453625	-
GCF_000625435.2	3970484	3972025	+
GCF_000625435.2	4064897	4066438	+
GCF_000625435.2	4223424	4224965	+
GCF_000625435.2	4266878	4268419	+
GCF_000626695.2	294191	295732	+
GCF_000626695.2	2752289	2753830	-
GCF_000626695.2	3452084	3453625	-
GCF_000626695.2	3970485	3972026	+
GCF_000626695.2	4064899	4066440	+
GCF_000626695.2	4223426	4224967	+
GCF_000626695.2	4266880	4268421	+
GCF_000625835.2	294191	295732	+
GCF_000625835.2	2752288	2753829	-
GCF_000625835.2	3452083	3453624	-
GCF_000625835.2	3970484	3972025	+
GCF_000625835.2	4064897	4066438	+
GCF_000625835.2	4223424	4224965	+
GCF_000625835.2	4266878	4268419	+
GCF_000624535.2	294191	295732	+
GCF_000624535.2	2752215	2753756	-
GCF_000624535.2	3452010	3453551	-
GCF_000624535.2	3970411	3971952	+
GCF_000624535.2	4064961	4066502	+
GCF_000624535.2	4223625	4225166	+
GCF_000624535.2	4267079	4268620	+
GCF_000625455.2	294191	295732	+
GCF_000625455.2	2752286	2753827	-
GCF_000625455.2	3452078	3453619	-
GCF_000625455.2	3970479	3972020	+
GCF_000625455.2	4064889	4066430	+
GCF_000625455.2	4223413	4224954	+
GCF_000625455.2	4266867	4268408	+
GCF_000625475.2	294191	295732	+
GCF_000625475.2	2752285	2753826	-
GCF_000625475.2	3452080	3453621	-
GCF_000625475.2	3970481	3972022	+
GCF_000625475.2	4064893	4066434	+
GCF_000625475.2	4223420	4224961	+
GCF_000625475.2	4266874	4268415	+
GCF_000625495.2	294191	295732	+
GCF_000625495.2	2752289	2753830	-
GCF_000625495.2	3452083	3453624	-
GCF_000625495.2	3970484	3972025	+
GCF_000625495.2	4064897	4066438	+
GCF_000625495.2	4223421	4224962	+
GCF_000625495.2	4266875	4268416	+
GCF_000625515.2	294191	295732	+
GCF_000625515.2	2752289	2753830	-
GCF_000625515.2	3452084	3453625	-
GCF_000625515.2	3970485	3972026	+
GCF_000625515.2	4064898	4066439	+
GCF_000625515.2	4223425	4224966	+
GCF_000625515.2	4266879	4268420	+
GCF_000625555.2	294191	295742	+
GCF_000625555.2	2752273	2753826	-
GCF_000625555.2	3452070	3453621	-
GCF_000625555.2	3970481	3972034	+
GCF_000625555.2	4064891	4066442	+
GCF_000625555.2	4223415	4224966	+
GCF_000625555.2	4266869	4268420	+
GCF_000625575.2	294191	295732	+
GCF_000625575.2	2752286	2753827	-
GCF_000625575.2	3452078	3453619	-
GCF_000625575.2	3970479	3972020	+
GCF_000625575.2	4064888	4066429	+
GCF_000625575.2	4223412	4224953	+
GCF_000625575.2	4266866	4268407	+
GCF_000624955.2	294191	295732	+
GCF_000624955.2	2752464	2754005	-
GCF_000624955.2	3452259	3453800	-
GCF_000624955.2	3970660	3972201	+
GCF_000624955.2	4065072	4066613	+
GCF_000624955.2	4223599	4225140	+
GCF_000624955.2	4267053	4268594	+
GCF_000624975.2	294191	295732	+
GCF_000624975.2	2752289	2753830	-
GCF_000624975.2	3452084	3453625	-
GCF_000624975.2	3970485	3972026	+
GCF_000624975.2	4064897	4066438	+
GCF_000624975.2	4223424	4224965	+
GCF_000624975.2	4266878	4268419	+
GCF_000625015.2	294191	295732	+
GCF_000625015.2	2752288	2753829	-
GCF_000625015.2	3452083	3453624	-
GCF_000625015.2	3970484	3972025	+
GCF_000625015.2	4064898	4066439	+
GCF_000625015.2	4223425	4224966	+
GCF_000625015.2	4266879	4268420	+
GCF_000625035.2	294191	295732	+
GCF_000625035.2	2752289	2753830	-
GCF_000625035.2	3452084	3453625	-
GCF_000625035.2	3970485	3972026	+
GCF_000625035.2	4064898	4066439	+
GCF_000625035.2	4223425	4224966	+
GCF_000625035.2	4266879	4268420	+
GCF_000625095.2	294191	295732	+
GCF_000625095.2	2752288	2753829	-
GCF_000625095.2	3452083	3453624	-
GCF_000625095.2	3970484	3972025	+
GCF_000625095.2	4064897	4066438	+
GCF_000625095.2	4223424	4224965	+
GCF_000625095.2	4266878	4268419	+
GCF_000625115.2	294191	295732	+
GCF_000625115.2	2752289	2753830	-
GCF_000625115.2	3452084	3453625	-
GCF_000625115.2	3970485	3972026	+
GCF_000625115.2	4064898	4066439	+
GCF_000625115.2	4223425	4224966	+
GCF_000625115.2	4266879	4268420	+
GCF_000625135.2	294191	295732	+
GCF_000625135.2	2752289	2753830	-
GCF_000625135.2	3452084	3453625	-
GCF_000625135.2	3970485	3972026	+
GCF_000625135.2	4064898	4066439	+
GCF_000625135.2	4223425	4224966	+
GCF_000625135.2	4266879	4268420	+
GCF_000624795.2	294191	295732	+
GCF_000624795.2	2752289	2753830	-
GCF_000624795.2	3452022	3453563	-
GCF_000624795.2	3970423	3971964	+
GCF_000624795.2	4064836	4066377	+
GCF_000624795.2	4223363	4224904	+
GCF_000624795.2	4266817	4268358	+
GCF_000625155.2	294191	295732	+
GCF_000625155.2	2752289	2753830	-
GCF_000625155.2	3452084	3453625	-
GCF_000625155.2	3970485	3972026	+
GCF_000625155.2	4064898	4066439	+
GCF_000625155.2	4223425	4224966	+
GCF_000625155.2	4266879	4268420	+
GCF_000626415.2	294190	295731	+
GCF_000626415.2	2752178	2753719	-
GCF_000626415.2	3451973	3453514	-
GCF_000626415.2	3970374	3971915	+
GCF_000626415.2	4064786	4066327	+
GCF_000626415.2	4223313	4224854	+
GCF_000626415.2	4266767	4268308	+
GCF_000625215.2	294191	295732	+
GCF_000625215.2	2752286	2753827	-
GCF_000625215.2	3452078	3453619	-
GCF_000625215.2	3970479	3972020	+
GCF_000625215.2	4064889	4066430	+
GCF_000625215.2	4223413	4224954	+
GCF_000625215.2	4266867	4268408	+
GCF_001620155.1	504348	505889	+
GCF_001620155.1	1234621	1236162	+
GCF_001620155.1	3668276	3669817	-
GCF_001620155.1	4400494	4402035	-
GCF_001620155.1	4442624	4444165	-
GCF_001620155.1	4584630	4586170	-
GCF_001620155.1	4586849	4588389	-
GCF_001620155.1	4683322	4684863	-
GCF_001620205.2	505348	506889	+
GCF_001620205.2	1240727	1242268	+
GCF_001620205.2	3810732	3812273	-
GCF_001620205.2	4584219	4585760	-
GCF_001620205.2	4626349	4627890	-
GCF_001620205.2	4769420	4770961	-
GCF_001620205.2	4865975	4867516	-
GCF_000988525.3	504351	505892	+
GCF_000988525.3	1204525	1206066	+
GCF_000988525.3	3813644	3815185	-
GCF_000988525.3	4546174	4547715	-
GCF_000988525.3	4588407	4589948	-
GCF_000988525.3	4730415	4731956	-
GCF_000988525.3	4826889	4828430	-
GCF_001620115.1	504349	505890	+
GCF_001620115.1	1241640	1243181	+
GCF_001620115.1	3674015	3675556	-
GCF_001620115.1	4406235	4407776	-
GCF_001620115.1	4448365	4449906	-
GCF_001620115.1	4590371	4591912	-
GCF_001620115.1	4686845	4688386	-
GCF_001620225.1	506445	507986	+
GCF_001620225.1	1208058	1209599	+
GCF_001620225.1	3606798	3608339	-
GCF_001620225.1	4378741	4380282	-
GCF_001620225.1	4420952	4422493	-
GCF_001620225.1	4562958	4564499	-
GCF_001620225.1	4659432	4660973	-
GCF_001623545.2	504349	505890	+
GCF_001623545.2	1239213	1240754	+
GCF_001623545.2	3805857	3807398	-
